GE, 4/15/2024, ,3, Long, , , , 0.9229999999999999, 0.889, 0.87, 0.783, 0.62
GE, 4/22/2024, ,3, Long, , , , 0.9229999999999999, 0.889, 0.87, 0.783, 0.62
GE, 4/29/2024, ,3, Long, , , , 0.9229999999999999, 0.889, 0.87, 0.783, 0.62
GE, 4/8/2024, ,4, Long, , , , 0.9790000000000001, 0.8420000000000001, 0.857, 0.895, 0.66
GE, 4/15/2024, ,4, Long, , , , 0.9790000000000001, 0.8420000000000001, 0.857, 0.895, 0.66
GE, 4/22/2024, ,4, Long, , , , 0.9790000000000001, 0.8420000000000001, 0.857, 0.895, 0.66
GE, 4/29/2024, ,4, Long, , , , 0.9790000000000001, 0.8420000000000001, 0.857, 0.895, 0.66
AIG, 4/29/2024, ,1, Long, , , , 0.8079999999999999, 0.8440000000000001, 0.894, 0.769, 0.5
AIG, 4/22/2024, ,2, Long, , , , 0.846, 0.857, 0.87, 0.76, 0.56
AIG, 4/29/2024, ,2, Long, , , , 0.846, 0.857, 0.87, 0.76, 0.56
AIG, 4/15/2024, ,3, Long, , , , 0.971, 0.884, 0.955, 0.851, 0.69
AIG, 4/22/2024, ,3, Long, , , , 0.971, 0.884, 0.955, 0.851, 0.69
AIG, 4/29/2024, ,3, Long, , , , 0.971, 0.884, 0.955, 0.851, 0.69
AIG, 4/8/2024, ,4, Long, , , , 0.9620000000000001, 0.895, 0.905, 0.837, 0.71
AIG, 4/15/2024, ,4, Long, , , , 0.9620000000000001, 0.895, 0.905, 0.837, 0.71
AIG, 4/22/2024, ,4, Long, , , , 0.9620000000000001, 0.895, 0.905, 0.837, 0.71
AIG, 4/29/2024, ,4, Long, , , , 0.9620000000000001, 0.895, 0.905, 0.837, 0.71
VLO, 4/8/2024, ,4, Short, , , , 0.929, 0.769, 0.8390000000000001, 0.8, 0.77
VLO, 4/15/2024, ,4, Short, , , , 0.929, 0.769, 0.8390000000000001, 0.8, 0.77
VLO, 4/22/2024, ,4, Short, , , , 0.929, 0.769, 0.8390000000000001, 0.8, 0.77
