GE, 5/6/2024, ,3, Long, , , , 0.958, 0.9, 0.9570000000000001, 0.87, 0.75
GE, 5/13/2024, ,3, Long, , , , 0.958, 0.9, 0.9570000000000001, 0.87, 0.75
GE, 5/20/2024, ,3, Long, , , , 0.958, 0.9, 0.9570000000000001, 0.87, 0.75
GE, 4/29/2024, ,4, Long, , , , 0.981, 0.857, 1.0, 0.875, 0.81
GE, 5/6/2024, ,4, Long, , , , 0.981, 0.857, 1.0, 0.875, 0.81
GE, 5/13/2024, ,4, Long, , , , 0.981, 0.857, 1.0, 0.875, 0.81
GE, 5/20/2024, ,4, Long, , , , 0.981, 0.857, 1.0, 0.875, 0.81
AIG, 5/13/2024, ,3, Long, , , , 0.953, 0.9570000000000001, 0.818, 0.8, 0.58
AIG, 5/20/2024, ,3, Long, , , , 0.953, 0.9570000000000001, 0.818, 0.8, 0.58
AIG, 4/29/2024, ,4, Long, , , , 0.97, 0.9129999999999999, 0.9, 0.83, 0.61
AIG, 5/6/2024, ,4, Long, , , , 0.97, 0.9129999999999999, 0.9, 0.83, 0.61
AIG, 5/13/2024, ,4, Long, , , , 0.97, 0.9129999999999999, 0.9, 0.83, 0.61
AIG, 5/20/2024, ,4, Long, , , , 0.97, 0.9129999999999999, 0.9, 0.83, 0.61
ETN, 5/6/2024, ,3, Long, , , , 0.922, 0.889, 0.8370000000000001, 0.776, 0.52
ETN, 5/13/2024, ,3, Long, , , , 0.922, 0.889, 0.8370000000000001, 0.776, 0.52
ETN, 5/20/2024, ,3, Long, , , , 0.922, 0.889, 0.8370000000000001, 0.776, 0.52
ETN, 4/29/2024, ,4, Long, , , , 0.897, 0.958, 0.9359999999999999, 0.9, 0.5
ETN, 5/6/2024, ,4, Long, , , , 0.897, 0.958, 0.9359999999999999, 0.9, 0.5
ETN, 5/13/2024, ,4, Long, , , , 0.897, 0.958, 0.9359999999999999, 0.9, 0.5
ETN, 5/20/2024, ,4, Long, , , , 0.897, 0.958, 0.9359999999999999, 0.9, 0.5
CTAS, 4/29/2024, ,4, Long, , , , 0.915, 0.905, 0.9, 0.841, 0.7
CTAS, 5/6/2024, ,4, Long, , , , 0.915, 0.905, 0.9, 0.841, 0.7
CTAS, 5/13/2024, ,4, Long, , , , 0.915, 0.905, 0.9, 0.841, 0.7
CTAS, 5/20/2024, ,4, Long, , , , 0.915, 0.905, 0.9, 0.841, 0.7
PH, 5/20/2024, ,4, Long, , , , 0.966, 0.85, 0.85, 0.791, 0.62
AFL, 5/6/2024, ,3, Long, , , , 0.925, 0.905, 0.8290000000000001, 0.8, 0.66
AFL, 5/13/2024, ,3, Long, , , , 0.925, 0.905, 0.8290000000000001, 0.8, 0.66
AFL, 5/20/2024, ,3, Long, , , , 0.925, 0.905, 0.8290000000000001, 0.8, 0.66
NRG, 5/6/2024, ,3, Long, , , , 0.943, 0.778, 0.905, 0.786, 0.66
NRG, 5/13/2024, ,3, Long, , , , 0.943, 0.778, 0.905, 0.786, 0.66
NRG, 5/20/2024, ,3, Long, , , , 0.943, 0.778, 0.905, 0.786, 0.66
NRG, 4/29/2024, ,4, Long, , , , 0.932, 0.9, 0.865, 0.81, 0.72
NRG, 5/6/2024, ,4, Long, , , , 0.932, 0.9, 0.865, 0.81, 0.72
NRG, 5/13/2024, ,4, Long, , , , 0.932, 0.9, 0.865, 0.81, 0.72
NRG, 5/20/2024, ,4, Long, , , , 0.932, 0.9, 0.865, 0.81, 0.72
GNRC, 5/6/2024, ,3, Long, , , , 0.903, 0.865, 0.848, 0.938, 0.81
GNRC, 5/13/2024, ,3, Long, , , , 0.903, 0.865, 0.848, 0.938, 0.81
GNRC, 5/20/2024, ,3, Long, , , , 0.903, 0.865, 0.848, 0.938, 0.81
GNRC, 4/29/2024, ,4, Long, , , , 0.87, 0.857, 0.884, 0.771, 0.58
GNRC, 5/6/2024, ,4, Long, , , , 0.87, 0.857, 0.884, 0.771, 0.58
GNRC, 5/13/2024, ,4, Long, , , , 0.87, 0.857, 0.884, 0.771, 0.58
